article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0533702001,0533702,Embla boot,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation leather with adjustable straps with decorative studs and metal buckles, a zip in the side and loop at the back. Fabric linings and insoles and rubber soles. Heel 2.5 cm."
0533717002,0533717,Gimlet,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Short, straight-cut coat in a textured weave with 3/4-length sleeves, lapels and no buttons. Seam at the waist and on the sleeves and slits in the sides. Unlined."
0533746001,0533746,Michelle Zip,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise trousers in washed stretch twill with a zip fly and button, and skinny legs with a zip at the hems."
0533746002,0533746,Michelle Zip,272,Trousers,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise trousers in washed stretch twill with a zip fly and button, and skinny legs with a zip at the hems."
0533746003,0533746,Michelle Zip,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise trousers in washed stretch twill with a zip fly and button, and skinny legs with a zip at the hems."
0533749001,0533749,Bowie PU,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in washed stretch twill with imitation leather sections. High waist with two buttons and a zip fly, front and back pockets and slim legs."
0533752001,0533752,Vice PU,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Imitation leather trousers with slim legs and a regular waist. Zip fly and button, decorative zips at the top and quilted sections at the knees."
0533766001,0533766,ED Girlfriend shorts,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"5-pocket shorts in washed stretch denim with a regular waist, zip fly and sewn-in turn-ups at the hems."
0533775002,0533775,Basic sweatshirt with frill,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Top in organic cotton sweatshirt fabric with long raglan sleeves, a press-stud at the back and a seam with a flounce at the hem. Soft brushed inside."
0533775003,0533775,Basic sweatshirt with frill,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Top in organic cotton sweatshirt fabric with long raglan sleeves, a press-stud at the back and a seam with a flounce at the hem. Soft brushed inside."
0533784001,0533784,Amigo,253,Vest top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Double-layered satin top with a V-neck. Longer inner top in chiffon.
0533784002,0533784,Amigo,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Double-layered satin top with a V-neck. Longer inner top in chiffon.
0533833002,0533833,Wilma,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Bell-shaped skirt in sturdy jersey with an elasticated waist. Unlined.
0533835001,0533835,Jenny party boot SG,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Ankle boots in imitation suede with a zip in the side, loop at the back and gold-coloured trim around the soles. Woven linings and insoles and rubber soles. Heel 2 cm."
0533844001,0533844,Ambrosia denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,5-pocket ankle-length jeans in washed denim with hard-worn details in a slightly looser fit with a high waist and embroidery at the raw-edge hems.
0533872001,0533872,SB BEANIE TIGER INTARSIA,75,Hat/beanie,Accessories,1010022,Jacquard,09,Black,4,Dark,12,Grey,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Double-layered hat in a soft, fine knit with a pompom on the top."
0533923003,0533923,Urban crew,252,Sweater,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside."
0533923008,0533923,Urban crew,252,Sweater,Garment Upper body,1010005,Colour blocking,09,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with ribbing around the neckline, cuffs and hem. Soft brushed inside."
0533925001,0533925,Flirty Pendant iphoneshell,78,Other accessories,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Smartphone case in soft silicone with a heart-shaped metal decoration at the top. Fits iPhone 6/6s/7/8.
0533932004,0533932,Sami Tank top,253,Vest top,Garment Upper body,1010008,Front print,31,Light Orange,1,Dusty Light,3,Orange,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sleeveless sports top in fast-drying functional fabric with slits in the sides.
0533970002,0533970,Basic bonded jersey trousers,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in striped organic cotton bonded jersey with an elasticated drawstring waist and sewn-in turn-ups at the hems.
0533970003,0533970,Basic bonded jersey trousers,272,Trousers,Garment Lower body,1010017,Stripe,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in striped organic cotton bonded jersey with an elasticated drawstring waist and sewn-in turn-ups at the hems.
0533970004,0533970,Basic bonded jersey trousers,272,Trousers,Garment Lower body,1010017,Stripe,22,Yellow,2,Medium Dusty,8,Yellow,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in striped organic cotton bonded jersey with an elasticated drawstring waist and sewn-in turn-ups at the hems.
0533970007,0533970,Basic bonded jersey trousers,272,Trousers,Garment Lower body,1010017,Stripe,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in striped organic cotton bonded jersey with an elasticated drawstring waist and sewn-in turn-ups at the hems.
0533970010,0533970,Basic bonded jersey trousers,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Trousers in striped organic cotton bonded jersey with an elasticated drawstring waist and sewn-in turn-ups at the hems.
0533971001,0533971,Hitchcock,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Fitted dress in woven fabric with short cap sleeves, a seam at the waist and concealed zip at the back. Lined."
0533975001,0533975,Ackerman occasional,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, off-the-shoulder dress in woven fabric with side support and silicone trim at the top. Seam at the waist, pleated skirt and concealed zip at the back. Lined at the top."
0533981001,0533981,Superman,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless dress in a crêpe weave with decorative, overlocked seams, a seam at the waist and concealed zip at the back. Unlined."
0533981002,0533981,Superman,265,Dress,Garment Full body,1010004,Check,08,Dark Grey,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless dress in a crêpe weave with decorative, overlocked seams, a seam at the waist and concealed zip at the back. Unlined."
0533981004,0533981,Superman,265,Dress,Garment Full body,1010026,Other structure,09,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Sleeveless dress in a crêpe weave with decorative, overlocked seams, a seam at the waist and concealed zip at the back. Unlined."
0534014001,0534014,Miley one piece,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Yoga jumpsuit in fast-drying functional fabric with wide shoulder straps that cross at the back and a lined bust with removable inserts. Seam at the waist with a cut-out section at the front and 3/4-length legs with long ties at the hems that tie around the calves.
0534021001,0534021,Thelma,275,Skirt,Garment Lower body,1010025,Slub,09,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a sturdy, textured weave with fake welt pockets at the front and a concealed zip at the back. Lined."
0534021002,0534021,Thelma,275,Skirt,Garment Lower body,1010025,Slub,09,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a sturdy, textured weave with fake welt pockets at the front and a concealed zip at the back. Lined."
0534025001,0534025,Jonas Pinafore,268,Dungarees,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Dungaree shorts in a patterned crêpe weave with a double-layered front and open back. Shoulder straps with adjustable fasteners, a tie belt at the waist and concealed zip at the back."
0534037001,0534037,Monsa,275,Skirt,Garment Lower body,1010004,Check,09,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Knee-length, bell-shaped skirt in woven fabric with an elasticated waist and concealed zip at the back. Unlined."
0534044001,0534044,Gyda,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534044003,0534044,Gyda,258,Blouse,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534044004,0534044,Gyda,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534044005,0534044,Gyda,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534044007,0534044,Gyda,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534044009,0534044,Gyda,258,Blouse,Garment Upper body,1010006,Dot,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a small collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0534046001,0534046,Hedwig Essential,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut, sleeveless top in woven fabric with a wide neckline and foldover turtle neck. Concealed zip in the back and slits in the sides."
0534046002,0534046,Hedwig Essential,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut, sleeveless top in woven fabric with a wide neckline and foldover turtle neck. Concealed zip in the back and slits in the sides."
0534047001,0534047,Members Only,258,Blouse,Garment Upper body,1010016,Solid,32,Orange,7,Medium,3,Orange,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a crêpe weave with a stand-up collar, covered buttons at the back of the neck and long sleeves with wide, buttoned cuffs."
0534047002,0534047,Members Only,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a crêpe weave with a stand-up collar, covered buttons at the back of the neck and long sleeves with wide, buttoned cuffs."
0534047003,0534047,Members Only,258,Blouse,Garment Upper body,1010006,Dot,19,Greenish Khaki,4,Dark,20,Khaki green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a crêpe weave with a stand-up collar, covered buttons at the back of the neck and long sleeves with wide, buttoned cuffs."
0534052001,0534052,3p Basic wide jersey terry,73,Hair string,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Large, rolled hair elastics in elasticated jersey."
0534071001,0534071,Vincent underwear,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Boxer shorts in stretch, fast-drying, breathable, functional fabric with wide elastication at the waist and slightly longer legs."
0534071004,0534071,Vincent underwear,286,Underwear bottom,Underwear,1010001,All over pattern,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Boxer shorts in stretch, fast-drying, breathable, functional fabric with wide elastication at the waist and slightly longer legs."
0534071009,0534071,Vincent underwear,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Boxer shorts in stretch, fast-drying, breathable, functional fabric with wide elastication at the waist and slightly longer legs."
0534071010,0534071,Vincent underwear,286,Underwear bottom,Underwear,1010001,All over pattern,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Boxer shorts in stretch, fast-drying, breathable, functional fabric with wide elastication at the waist and slightly longer legs."
0534082001,0534082,Serpentine,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Long-sleeved running top in fast-drying functional fabric with a stand-up collar, twisted seams at the front and long raglan sleeves with thumbholes at the cuffs. Reflective details."
0534094002,0534094,Jamba,259,Shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Shirt in woven fabric with appliqués on the collar, concealed buttons down the front and at the cuffs, and a rounded hem."
